date,quiniela,period,position,result
2014-11-29,san-luis,primera,4,4182
2014-11-29,san-luis,primera,5,5908
2014-11-29,san-luis,primera,6,5107
2014-11-29,san-luis,primera,7,1669
2014-11-29,san-luis,primera,8,6271
2014-11-29,san-luis,primera,9,9055
2014-11-29,san-luis,primera,10,1063
2014-11-29,san-luis,primera,11,2816
2014-11-29,san-luis,primera,12,1982
2014-11-29,san-luis,primera,13,2693
2014-11-29,san-luis,primera,14,2518
2014-11-29,san-luis,primera,15,4199
2014-11-29,san-luis,primera,16,6042
2014-11-29,san-luis,primera,17,4457
2014-11-29,san-luis,primera,18,0854
2014-11-29,san-luis,primera,19,8643
2014-11-29,san-luis,primera,20,9617
2014-11-29,san-luis,primera,Letras,- - - 
2014-12-01,san-luis,primera,1,8250
2014-12-01,san-luis,primera,2,8771
2014-12-01,san-luis,primera,3,8972
2014-12-01,san-luis,primera,4,7371
2014-12-01,san-luis,primera,5,7380
2014-12-01,san-luis,primera,6,4950
2014-12-01,san-luis,primera,7,8112
2014-12-01,san-luis,primera,8,5105
2014-12-01,san-luis,primera,9,1638
2014-12-01,san-luis,primera,10,8631
2014-12-01,san-luis,primera,11,7419
2014-12-01,san-luis,primera,12,4127
2014-12-01,san-luis,primera,13,2682
2014-12-01,san-luis,primera,14,0717
2014-12-01,san-luis,primera,15,7705
2014-12-01,san-luis,primera,16,4694
2014-12-01,san-luis,primera,17,7158
2014-12-01,san-luis,primera,18,9908
2014-12-01,san-luis,primera,19,3162
2014-12-01,san-luis,primera,20,2153
2014-12-01,san-luis,primera,Letras,- - - 
2014-12-02,san-luis,primera,1,1876
2014-12-02,san-luis,primera,2,5909
2014-12-02,san-luis,primera,3,6209
2014-12-02,san-luis,primera,4,7952
2014-12-02,san-luis,primera,5,1609
2014-12-02,san-luis,primera,6,9815
2014-12-02,san-luis,primera,7,9910
2014-12-02,san-luis,primera,8,4689
2014-12-02,san-luis,primera,9,4013
2014-12-02,san-luis,primera,10,0426
2014-12-02,san-luis,primera,11,5195
2014-12-02,san-luis,primera,12,5761
2014-12-02,san-luis,primera,13,3314
2014-12-02,san-luis,primera,14,3486
2014-12-02,san-luis,primera,15,6316
2014-12-02,san-luis,primera,16,5493
2014-12-02,san-luis,primera,17,5231
2014-12-02,san-luis,primera,18,6147
2014-12-02,san-luis,primera,19,0162
2014-12-02,san-luis,primera,20,2941
2014-12-02,san-luis,primera,Letras,- - - 
2014-12-03,san-luis,primera,1,1628
2014-12-03,san-luis,primera,2,3291
2014-12-03,san-luis,primera,3,8334
2014-12-03,san-luis,primera,4,5730
2014-12-03,san-luis,primera,5,6717
2014-12-03,san-luis,primera,6,0611
2014-12-03,san-luis,primera,7,3233
2014-12-03,san-luis,primera,8,1042
2014-12-03,san-luis,primera,9,6927
2014-12-03,san-luis,primera,10,6092
2014-12-03,san-luis,primera,11,6604
2014-12-03,san-luis,primera,12,9227
2014-12-03,san-luis,primera,13,3896
2014-12-03,san-luis,primera,14,5148
2014-12-03,san-luis,primera,15,0559
2014-12-03,san-luis,primera,16,7429
2014-12-03,san-luis,primera,17,3890
2014-12-03,san-luis,primera,18,1538
2014-12-03,san-luis,primera,19,4099
2014-12-03,san-luis,primera,20,3874
2014-12-03,san-luis,primera,Letras,- - - 
2014-12-04,san-luis,primera,1,9180
2014-12-04,san-luis,primera,2,5313
2014-12-04,san-luis,primera,3,5546
2014-12-04,san-luis,primera,4,5662
2014-12-04,san-luis,primera,5,8298
2014-12-04,san-luis,primera,6,1105
2014-12-04,san-luis,primera,7,8262
2014-12-04,san-luis,primera,8,0110
2014-12-04,san-luis,primera,9,1366
2014-12-04,san-luis,primera,10,6981
2014-12-04,san-luis,primera,11,1058
2014-12-04,san-luis,primera,12,8000
2014-12-04,san-luis,primera,13,0355
2014-12-04,san-luis,primera,14,1967
2014-12-04,san-luis,primera,15,7191
2014-12-04,san-luis,primera,16,1136
2014-12-04,san-luis,primera,17,6993
2014-12-04,san-luis,primera,18,9876
2014-12-04,san-luis,primera,19,8471
2014-12-04,san-luis,primera,20,2393
2014-12-04,san-luis,primera,Letras,- - - 
2014-12-05,san-luis,primera,1,1770
2014-12-05,san-luis,primera,2,5912
2014-12-05,san-luis,primera,3,0014
2014-12-05,san-luis,primera,4,9733
2014-12-05,san-luis,primera,5,8478
2014-12-05,san-luis,primera,6,6722
2014-12-05,san-luis,primera,7,0349
2014-12-05,san-luis,primera,8,8377
2014-12-05,san-luis,primera,9,0008
2014-12-05,san-luis,primera,10,8156
2014-12-05,san-luis,primera,11,4361
2014-12-05,san-luis,primera,12,4223
2014-12-05,san-luis,primera,13,1423
2014-12-05,san-luis,primera,14,5275
2014-12-05,san-luis,primera,15,6154
2014-12-05,san-luis,primera,16,0661
2014-12-05,san-luis,primera,17,7473
2014-12-05,san-luis,primera,18,1728
2014-12-05,san-luis,primera,19,1515
2014-12-05,san-luis,primera,20,1026
2014-12-05,san-luis,primera,Letras,- - - 
2014-12-06,san-luis,primera,1,2246
2014-12-06,san-luis,primera,2,7647
2014-12-06,san-luis,primera,3,6077
2014-12-06,san-luis,primera,4,5697
2014-12-06,san-luis,primera,5,6571
2014-12-06,san-luis,primera,6,1671
2014-12-06,san-luis,primera,7,3971
2014-12-06,san-luis,primera,8,7355
2014-12-06,san-luis,primera,9,4725
2014-12-06,san-luis,primera,10,7963
2014-12-06,san-luis,primera,11,0863
2014-12-06,san-luis,primera,12,3705
2014-12-06,san-luis,primera,13,3217
2014-12-06,san-luis,primera,14,1695
2014-12-06,san-luis,primera,15,0835
2014-12-06,san-luis,primera,16,6479
2014-12-06,san-luis,primera,17,6374
2014-12-06,san-luis,primera,18,5615
2014-12-06,san-luis,primera,19,6579
2014-12-06,san-luis,primera,20,6866
2014-12-06,san-luis,primera,Letras,- - - 
2014-12-09,san-luis,primera,1,1909
2014-12-09,san-luis,primera,2,4845
2014-12-09,san-luis,primera,3,2869
2014-12-09,san-luis,primera,4,1577
2014-12-09,san-luis,primera,5,1517
2014-12-09,san-luis,primera,6,9212
2014-12-09,san-luis,primera,7,1404
2014-12-09,san-luis,primera,8,7591
2014-12-09,san-luis,primera,9,3706
2014-12-09,san-luis,primera,10,4442
2014-12-09,san-luis,primera,11,8834
2014-12-09,san-luis,primera,12,9399
2014-12-09,san-luis,primera,13,7378
2014-12-09,san-luis,primera,14,2471
2014-12-09,san-luis,primera,15,8806
2014-12-09,san-luis,primera,16,8661
2014-12-09,san-luis,primera,17,4638
2014-12-09,san-luis,primera,18,3080
2014-12-09,san-luis,primera,19,1910
2014-12-09,san-luis,primera,20,3759
2014-12-09,san-luis,primera,Letras,- - - 
2014-12-10,san-luis,primera,1,2087
2014-12-10,san-luis,primera,2,4718
2014-12-10,san-luis,primera,3,4915
2014-12-10,san-luis,primera,4,5743
2014-12-10,san-luis,primera,5,5713
2014-12-10,san-luis,primera,6,9717
2014-12-10,san-luis,primera,7,6601
2014-12-10,san-luis,primera,8,9121
2014-12-10,san-luis,primera,9,0725
2014-12-10,san-luis,primera,10,7081
2014-12-10,san-luis,primera,11,2870
2014-12-10,san-luis,primera,12,3640
2014-12-10,san-luis,primera,13,2424
2014-12-10,san-luis,primera,14,4411
2014-12-10,san-luis,primera,15,3814
2014-12-10,san-luis,primera,16,1532
2014-12-10,san-luis,primera,17,7361
2014-12-10,san-luis,primera,18,6358
