date,quiniela,period,position,result
2014-12-03,misiones,vespertina,17,9400
2014-12-03,misiones,vespertina,18,8348
2014-12-03,misiones,vespertina,19,4659
2014-12-03,misiones,vespertina,20,5107
2014-12-03,misiones,vespertina,Letras,- - - 
2014-12-04,misiones,vespertina, 1,2411
2014-12-04,misiones,vespertina,2,7524
2014-12-04,misiones,vespertina,3,2625
2014-12-04,misiones,vespertina,4,2137
2014-12-04,misiones,vespertina,5,8921
2014-12-04,misiones,vespertina,6,8274
2014-12-04,misiones,vespertina,7,6921
2014-12-04,misiones,vespertina,8,8960
2014-12-04,misiones,vespertina,9,4291
2014-12-04,misiones,vespertina,10,1819
2014-12-04,misiones,vespertina,11,2733
2014-12-04,misiones,vespertina,12,6553
2014-12-04,misiones,vespertina,13,5107
2014-12-04,misiones,vespertina,14,6440
2014-12-04,misiones,vespertina,15,5599
2014-12-04,misiones,vespertina,16,5549
2014-12-04,misiones,vespertina,17,4116
2014-12-04,misiones,vespertina,18,3405
2014-12-04,misiones,vespertina,19,3997
2014-12-04,misiones,vespertina,20,6447
2014-12-04,misiones,vespertina,Letras,- - - 
2014-12-05,misiones,vespertina, 1,5108
2014-12-05,misiones,vespertina,2,3003
2014-12-05,misiones,vespertina,3,1739
2014-12-05,misiones,vespertina,4,0219
2014-12-05,misiones,vespertina,5,7702
2014-12-05,misiones,vespertina,6,7184
2014-12-05,misiones,vespertina,7,4194
2014-12-05,misiones,vespertina,8,7424
2014-12-05,misiones,vespertina,9,7316
2014-12-05,misiones,vespertina,10,2504
2014-12-05,misiones,vespertina,11,8516
2014-12-05,misiones,vespertina,12,1728
2014-12-05,misiones,vespertina,13,3489
2014-12-05,misiones,vespertina,14,6795
2014-12-05,misiones,vespertina,15,5070
2014-12-05,misiones,vespertina,16,2939
2014-12-05,misiones,vespertina,17,4189
2014-12-05,misiones,vespertina,18,5154
2014-12-05,misiones,vespertina,19,9919
2014-12-05,misiones,vespertina,20,1961
2014-12-05,misiones,vespertina,Letras,- - - 
2014-12-09,misiones,vespertina, 1,0993
2014-12-09,misiones,vespertina,2,5387
2014-12-09,misiones,vespertina,3,5560
2014-12-09,misiones,vespertina,4,6052
2014-12-09,misiones,vespertina,5,6044
2014-12-09,misiones,vespertina,6,0286
2014-12-09,misiones,vespertina,7,9468
2014-12-09,misiones,vespertina,8,5342
2014-12-09,misiones,vespertina,9,6312
2014-12-09,misiones,vespertina,10,0264
2014-12-09,misiones,vespertina,11,1073
2014-12-09,misiones,vespertina,12,8462
2014-12-09,misiones,vespertina,13,3515
2014-12-09,misiones,vespertina,14,8045
2014-12-09,misiones,vespertina,15,0328
2014-12-09,misiones,vespertina,16,1891
2014-12-09,misiones,vespertina,17,3021
2014-12-09,misiones,vespertina,18,2052
2014-12-09,misiones,vespertina,19,8532
2014-12-09,misiones,vespertina,20,1190
2014-12-09,misiones,vespertina,Letras,- - - 
2014-12-10,misiones,vespertina, 1,1443
2014-12-10,misiones,vespertina,2,7374
2014-12-10,misiones,vespertina,3,0917
2014-12-10,misiones,vespertina,4,2248
2014-12-10,misiones,vespertina,5,6190
2014-12-10,misiones,vespertina,6,3891
2014-12-10,misiones,vespertina,7,8243
2014-12-10,misiones,vespertina,8,4098
2014-12-10,misiones,vespertina,9,7578
2014-12-10,misiones,vespertina,10,1928
2014-12-10,misiones,vespertina,11,5734
2014-12-10,misiones,vespertina,12,2965
2014-12-10,misiones,vespertina,13,0688
2014-12-10,misiones,vespertina,14,9422
2014-12-10,misiones,vespertina,15,5170
2014-12-10,misiones,vespertina,16,0680
2014-12-10,misiones,vespertina,17,9017
2014-12-10,misiones,vespertina,18,3488
2014-12-10,misiones,vespertina,19,6058
2014-12-10,misiones,vespertina,20,0452
2014-12-10,misiones,vespertina,Letras,- - - 
2014-12-11,misiones,vespertina, 1,8203
2014-12-11,misiones,vespertina,2,1335
2014-12-11,misiones,vespertina,3,1226
2014-12-11,misiones,vespertina,4,1136
2014-12-11,misiones,vespertina,5,6688
2014-12-11,misiones,vespertina,6,1587
2014-12-11,misiones,vespertina,7,7457
2014-12-11,misiones,vespertina,8,9733
2014-12-11,misiones,vespertina,9,3014
2014-12-11,misiones,vespertina,10,8382
2014-12-11,misiones,vespertina,11,5967
2014-12-11,misiones,vespertina,12,9419
2014-12-11,misiones,vespertina,13,4555
2014-12-11,misiones,vespertina,14,4272
2014-12-11,misiones,vespertina,15,1360
2014-12-11,misiones,vespertina,16,2897
2014-12-11,misiones,vespertina,17,0162
2014-12-11,misiones,vespertina,18,3852
2014-12-11,misiones,vespertina,19,2795
2014-12-11,misiones,vespertina,20,8500
2014-12-11,misiones,vespertina,Letras,- - - 
2014-12-12,misiones,vespertina, 1,3521
2014-12-12,misiones,vespertina,2,5454
2014-12-12,misiones,vespertina,3,9100
2014-12-12,misiones,vespertina,4,1864
2014-12-12,misiones,vespertina,5,1847
2014-12-12,misiones,vespertina,6,6759
2014-12-12,misiones,vespertina,7,6307
2014-12-12,misiones,vespertina,8,3499
