date,quiniela,period,position,result
2018-06-15,mendoza,primera,13,6124
2018-06-15,mendoza,primera,14,1790
2018-06-15,mendoza,primera,15,4749
2018-06-15,mendoza,primera,16,7371
2018-06-15,mendoza,primera,17,8625
2018-06-15,mendoza,primera,18,5146
2018-06-15,mendoza,primera,19,4046
2018-06-15,mendoza,primera,20,1854
2018-06-15,mendoza,primera,Letras,- - - 
2018-06-18,mendoza,primera,1,6472
2018-06-18,mendoza,primera,2,9860
2018-06-18,mendoza,primera,3,6406
2018-06-18,mendoza,primera,4,1049
2018-06-18,mendoza,primera,5,9292
2018-06-18,mendoza,primera,6,1211
2018-06-18,mendoza,primera,7,1308
2018-06-18,mendoza,primera,8,7607
2018-06-18,mendoza,primera,9,9253
2018-06-18,mendoza,primera,10,6922
2018-06-18,mendoza,primera,11,3386
2018-06-18,mendoza,primera,12,6661
2018-06-18,mendoza,primera,13,7862
2018-06-18,mendoza,primera,14,4212
2018-06-18,mendoza,primera,15,3559
2018-06-18,mendoza,primera,16,4406
2018-06-18,mendoza,primera,17,0009
2018-06-18,mendoza,primera,18,0193
2018-06-18,mendoza,primera,19,1470
2018-06-18,mendoza,primera,20,2003
2018-06-18,mendoza,primera,Letras,- - - 
2018-06-19,mendoza,primera,1,7600
2018-06-19,mendoza,primera,2,6764
2018-06-19,mendoza,primera,3,8490
2018-06-19,mendoza,primera,4,0813
2018-06-19,mendoza,primera,5,9434
2018-06-19,mendoza,primera,6,3761
2018-06-19,mendoza,primera,7,3910
2018-06-19,mendoza,primera,8,7451
2018-06-19,mendoza,primera,9,9209
2018-06-19,mendoza,primera,10,6150
2018-06-19,mendoza,primera,11,0149
2018-06-19,mendoza,primera,12,2496
2018-06-19,mendoza,primera,13,2407
2018-06-19,mendoza,primera,14,6053
2018-06-19,mendoza,primera,15,2174
2018-06-19,mendoza,primera,16,4223
2018-06-19,mendoza,primera,17,8078
2018-06-19,mendoza,primera,18,6447
2018-06-19,mendoza,primera,19,0403
2018-06-19,mendoza,primera,20,2500
2018-06-19,mendoza,primera,Letras,- - - 
2018-06-21,mendoza,primera,1,6676
2018-06-21,mendoza,primera,2,1991
2018-06-21,mendoza,primera,3,0653
2018-06-21,mendoza,primera,4,0954
2018-06-21,mendoza,primera,5,9914
