date,quiniela,period,position,result
2014-11-24,misiones,primera,4,1894
2014-11-24,misiones,primera,5,0931
2014-11-24,misiones,primera,6,4735
2014-11-24,misiones,primera,7,6691
2014-11-24,misiones,primera,8,3727
2014-11-24,misiones,primera,9,8953
2014-11-24,misiones,primera,10,1627
2014-11-24,misiones,primera,11,1181
2014-11-24,misiones,primera,12,4814
2014-11-24,misiones,primera,13,8319
2014-11-24,misiones,primera,14,0084
2014-11-24,misiones,primera,15,7277
2014-11-24,misiones,primera,16,3907
2014-11-24,misiones,primera,17,7360
2014-11-24,misiones,primera,18,7811
2014-11-24,misiones,primera,19,2170
2014-11-24,misiones,primera,20,8302
2014-11-24,misiones,primera,Letras,- - - 
2014-11-25,misiones,primera,1,4010
2014-11-25,misiones,primera,2,0143
2014-11-25,misiones,primera,3,4560
2014-11-25,misiones,primera,4,0748
2014-11-25,misiones,primera,5,4858
2014-11-25,misiones,primera,6,2982
2014-11-25,misiones,primera,7,6399
2014-11-25,misiones,primera,8,3185
2014-11-25,misiones,primera,9,8851
2014-11-25,misiones,primera,10,9805
2014-11-25,misiones,primera,11,1315
2014-11-25,misiones,primera,12,2004
2014-11-25,misiones,primera,13,4936
2014-11-25,misiones,primera,14,7265
2014-11-25,misiones,primera,15,9141
2014-11-25,misiones,primera,16,2085
2014-11-25,misiones,primera,17,1795
2014-11-25,misiones,primera,18,3827
2014-11-25,misiones,primera,19,4829
2014-11-25,misiones,primera,20,7036
2014-11-25,misiones,primera,Letras,- - - 
2014-11-26,misiones,primera,1,4352
2014-11-26,misiones,primera,2,0740
2014-11-26,misiones,primera,3,5858
2014-11-26,misiones,primera,4,6651
2014-11-26,misiones,primera,5,2259
2014-11-26,misiones,primera,6,4072
2014-11-26,misiones,primera,7,7237
2014-11-26,misiones,primera,8,4419
2014-11-26,misiones,primera,9,9058
2014-11-26,misiones,primera,10,6761
2014-11-26,misiones,primera,11,9672
2014-11-26,misiones,primera,12,1677
2014-11-26,misiones,primera,13,6459
2014-11-26,misiones,primera,14,0526
2014-11-26,misiones,primera,15,5614
2014-11-26,misiones,primera,16,0649
2014-11-26,misiones,primera,17,6104
2014-11-26,misiones,primera,18,5564
2014-11-26,misiones,primera,19,7656
2014-11-26,misiones,primera,20,9191
2014-11-26,misiones,primera,Letras,- - - 
2014-11-27,misiones,primera,1,0632
2014-11-27,misiones,primera,2,8923
2014-11-27,misiones,primera,3,3588
2014-11-27,misiones,primera,4,8353
2014-11-27,misiones,primera,5,1952
2014-11-27,misiones,primera,6,2577
2014-11-27,misiones,primera,7,6414
2014-11-27,misiones,primera,8,2265
2014-11-27,misiones,primera,9,4488
2014-11-27,misiones,primera,10,4520
2014-11-27,misiones,primera,11,7751
2014-11-27,misiones,primera,12,6832
2014-11-27,misiones,primera,13,4830
2014-11-27,misiones,primera,14,0347
2014-11-27,misiones,primera,15,6101
2014-11-27,misiones,primera,16,6695
2014-11-27,misiones,primera,17,4433
2014-11-27,misiones,primera,18,3064
2014-11-27,misiones,primera,19,8534
2014-11-27,misiones,primera,20,7372
2014-11-27,misiones,primera,Letras,- - - 
2014-11-28,misiones,primera,1,4410
2014-11-28,misiones,primera,2,8913
2014-11-28,misiones,primera,3,0574
2014-11-28,misiones,primera,4,5067
2014-11-28,misiones,primera,5,2901
2014-11-28,misiones,primera,6,0821
2014-11-28,misiones,primera,7,0968
2014-11-28,misiones,primera,8,6688
2014-11-28,misiones,primera,9,3949
2014-11-28,misiones,primera,10,5807
2014-11-28,misiones,primera,11,5658
2014-11-28,misiones,primera,12,5301
2014-11-28,misiones,primera,13,2014
2014-11-28,misiones,primera,14,5556
2014-11-28,misiones,primera,15,4233
2014-11-28,misiones,primera,16,5447
2014-11-28,misiones,primera,17,0188
2014-11-28,misiones,primera,18,5066
2014-11-28,misiones,primera,19,7931
2014-11-28,misiones,primera,20,8690
2014-11-28,misiones,primera,Letras,- - - 
2014-11-29,misiones,primera,1,9566
2014-11-29,misiones,primera,2,9489
2014-11-29,misiones,primera,3,7050
2014-11-29,misiones,primera,4,7850
2014-11-29,misiones,primera,5,1037
2014-11-29,misiones,primera,6,5143
2014-11-29,misiones,primera,7,0401
2014-11-29,misiones,primera,8,2880
2014-11-29,misiones,primera,9,4424
2014-11-29,misiones,primera,10,5873
2014-11-29,misiones,primera,11,4868
2014-11-29,misiones,primera,12,0793
2014-11-29,misiones,primera,13,9651
2014-11-29,misiones,primera,14,1147
2014-11-29,misiones,primera,15,2245
2014-11-29,misiones,primera,16,2951
2014-11-29,misiones,primera,17,2521
2014-11-29,misiones,primera,18,8366
2014-11-29,misiones,primera,19,3482
2014-11-29,misiones,primera,20,5955
2014-11-29,misiones,primera,Letras,- - - 
2014-12-01,misiones,primera,1,8116
2014-12-01,misiones,primera,2,2070
2014-12-01,misiones,primera,3,2996
2014-12-01,misiones,primera,4,2029
2014-12-01,misiones,primera,5,4385
2014-12-01,misiones,primera,6,0147
2014-12-01,misiones,primera,7,2001
2014-12-01,misiones,primera,8,2911
2014-12-01,misiones,primera,9,0637
2014-12-01,misiones,primera,10,2753
2014-12-01,misiones,primera,11,2437
2014-12-01,misiones,primera,12,7558
2014-12-01,misiones,primera,13,0002
2014-12-01,misiones,primera,14,5100
2014-12-01,misiones,primera,15,0450
2014-12-01,misiones,primera,16,8296
2014-12-01,misiones,primera,17,7035
2014-12-01,misiones,primera,18,5955
2014-12-01,misiones,primera,19,0003
2014-12-01,misiones,primera,20,7993
2014-12-01,misiones,primera,Letras,- - - 
2014-12-02,misiones,primera,1,6045
2014-12-02,misiones,primera,2,6118
2014-12-02,misiones,primera,3,9766
2014-12-02,misiones,primera,4,1885
2014-12-02,misiones,primera,5,4143
2014-12-02,misiones,primera,6,0905
2014-12-02,misiones,primera,7,0847
2014-12-02,misiones,primera,8,9369
2014-12-02,misiones,primera,9,9643
2014-12-02,misiones,primera,10,4713
2014-12-02,misiones,primera,11,5423
2014-12-02,misiones,primera,12,7522
2014-12-02,misiones,primera,13,2829
2014-12-02,misiones,primera,14,2779
2014-12-02,misiones,primera,15,7274
2014-12-02,misiones,primera,16,0444
2014-12-02,misiones,primera,17,8754
2014-12-02,misiones,primera,18,5900
2014-12-02,misiones,primera,19,7848
2014-12-02,misiones,primera,20,3407
2014-12-02,misiones,primera,Letras,- - - 
2014-12-03,misiones,primera,1,8893
2014-12-03,misiones,primera,2,5792
2014-12-03,misiones,primera,3,3817
2014-12-03,misiones,primera,4,2410
2014-12-03,misiones,primera,5,3203
2014-12-03,misiones,primera,6,6703
2014-12-03,misiones,primera,7,8230
2014-12-03,misiones,primera,8,1745
2014-12-03,misiones,primera,9,3638
2014-12-03,misiones,primera,10,7278
2014-12-03,misiones,primera,11,7180
2014-12-03,misiones,primera,12,3469
2014-12-03,misiones,primera,13,8976
2014-12-03,misiones,primera,14,4534
2014-12-03,misiones,primera,15,6967
2014-12-03,misiones,primera,16,9028
2014-12-03,misiones,primera,17,8678
2014-12-03,misiones,primera,18,7757
2014-12-03,misiones,primera,19,9463
2014-12-03,misiones,primera,20,1055
2014-12-03,misiones,primera,Letras,- - - 
2014-12-04,misiones,primera,1,0788
2014-12-04,misiones,primera,2,9151
2014-12-04,misiones,primera,3,4338
2014-12-04,misiones,primera,4,8860
2014-12-04,misiones,primera,5,5781
2014-12-04,misiones,primera,6,8985
2014-12-04,misiones,primera,7,9213
2014-12-04,misiones,primera,8,7844
2014-12-04,misiones,primera,9,7406
2014-12-04,misiones,primera,10,1462
2014-12-04,misiones,primera,11,7975
2014-12-04,misiones,primera,12,3942
2014-12-04,misiones,primera,13,7900
2014-12-04,misiones,primera,14,4665
2014-12-04,misiones,primera,15,6510
2014-12-04,misiones,primera,16,4858
2014-12-04,misiones,primera,17,3867
2014-12-04,misiones,primera,18,6885
2014-12-04,misiones,primera,19,6048
2014-12-04,misiones,primera,20,4285
2014-12-04,misiones,primera,Letras,- - - 
2014-12-05,misiones,primera,1,8864
2014-12-05,misiones,primera,2,3116
2014-12-05,misiones,primera,3,3187
2014-12-05,misiones,primera,4,6433
2014-12-05,misiones,primera,5,9614
2014-12-05,misiones,primera,6,3761
2014-12-05,misiones,primera,7,7675
2014-12-05,misiones,primera,8,0132
2014-12-05,misiones,primera,9,1362
2014-12-05,misiones,primera,10,2618
2014-12-05,misiones,primera,11,5632
2014-12-05,misiones,primera,12,5503
2014-12-05,misiones,primera,13,5387
2014-12-05,misiones,primera,14,7592
2014-12-05,misiones,primera,15,7727
2014-12-05,misiones,primera,16,9007
2014-12-05,misiones,primera,17,1249
2014-12-05,misiones,primera,18,9459
2014-12-05,misiones,primera,19,5880
2014-12-05,misiones,primera,20,2295
2014-12-05,misiones,primera,Letras,- - - 
2014-12-06,misiones,primera,1,1674
2014-12-06,misiones,primera,2,1021
2014-12-06,misiones,primera,3,5916
2014-12-06,misiones,primera,4,2395
2014-12-06,misiones,primera,5,4384
2014-12-06,misiones,primera,6,0632
2014-12-06,misiones,primera,7,7716
2014-12-06,misiones,primera,8,5638
2014-12-06,misiones,primera,9,7617
2014-12-06,misiones,primera,10,3468
2014-12-06,misiones,primera,11,0061
2014-12-06,misiones,primera,12,0608
2014-12-06,misiones,primera,13,3037
2014-12-06,misiones,primera,14,3345
2014-12-06,misiones,primera,15,1655
2014-12-06,misiones,primera,16,6143
2014-12-06,misiones,primera,17,0106
2014-12-06,misiones,primera,18,7639
2014-12-06,misiones,primera,19,2962
2014-12-06,misiones,primera,20,4938
2014-12-06,misiones,primera,Letras,- - - 
2014-12-09,misiones,primera,1,3457
2014-12-09,misiones,primera,2,3359
2014-12-09,misiones,primera,3,1900
2014-12-09,misiones,primera,4,6055
2014-12-09,misiones,primera,5,8821
2014-12-09,misiones,primera,6,8404
2014-12-09,misiones,primera,7,2378
2014-12-09,misiones,primera,8,2405
2014-12-09,misiones,primera,9,7058
2014-12-09,misiones,primera,10,2517
2014-12-09,misiones,primera,11,8930
2014-12-09,misiones,primera,12,3982
2014-12-09,misiones,primera,13,1132
2014-12-09,misiones,primera,14,2185
2014-12-09,misiones,primera,15,2571
2014-12-09,misiones,primera,16,2053
2014-12-09,misiones,primera,17,3044
2014-12-09,misiones,primera,18,4127
2014-12-09,misiones,primera,19,9830
2014-12-09,misiones,primera,20,0586
2014-12-09,misiones,primera,Letras,- - - 
2014-12-10,misiones,primera,1,8012
2014-12-10,misiones,primera,2,6282
2014-12-10,misiones,primera,3,4030
2014-12-10,misiones,primera,4,7698
2014-12-10,misiones,primera,5,7215
2014-12-10,misiones,primera,6,7356
2014-12-10,misiones,primera,7,5237
2014-12-10,misiones,primera,8,4665
2014-12-10,misiones,primera,9,0706
2014-12-10,misiones,primera,10,1785
2014-12-10,misiones,primera,11,9257
2014-12-10,misiones,primera,12,6392
2014-12-10,misiones,primera,13,7778
2014-12-10,misiones,primera,14,5080
2014-12-10,misiones,primera,15,5393
2014-12-10,misiones,primera,16,8235
2014-12-10,misiones,primera,17,1119
2014-12-10,misiones,primera,18,0165
2014-12-10,misiones,primera,19,7396
2014-12-10,misiones,primera,20,7143
2014-12-10,misiones,primera,Letras,- - - 
2014-12-11,misiones,primera,1,2730
2014-12-11,misiones,primera,2,0495
2014-12-11,misiones,primera,3,0563
2014-12-11,misiones,primera,4,2219
2014-12-11,misiones,primera,5,6501
2014-12-11,misiones,primera,6,8321
2014-12-11,misiones,primera,7,3351
2014-12-11,misiones,primera,8,4880
2014-12-11,misiones,primera,9,0389
2014-12-11,misiones,primera,10,9977
2014-12-11,misiones,primera,11,8810
2014-12-11,misiones,primera,12,8119
2014-12-11,misiones,primera,13,6161
2014-12-11,misiones,primera,14,6507
2014-12-11,misiones,primera,15,9760
2014-12-11,misiones,primera,16,5208
2014-12-11,misiones,primera,17,3909
2014-12-11,misiones,primera,18,7298
2014-12-11,misiones,primera,19,2797
2014-12-11,misiones,primera,20,1261
2014-12-11,misiones,primera,Letras,- - - 
2014-12-12,misiones,primera,1,0594
2014-12-12,misiones,primera,2,4345
2014-12-12,misiones,primera,3,3098
2014-12-12,misiones,primera,4,4776
2014-12-12,misiones,primera,5,6457
2014-12-12,misiones,primera,6,6316
2014-12-12,misiones,primera,7,4206
2014-12-12,misiones,primera,8,8402
2014-12-12,misiones,primera,9,3587
2014-12-12,misiones,primera,10,9275
2014-12-12,misiones,primera,11,4507
2014-12-12,misiones,primera,12,3920
