date,quiniela,period,position,result
2014-11-27,corrientes,primera,16,1314
2014-11-27,corrientes,primera,17,5205
2014-11-27,corrientes,primera,18,4549
2014-11-27,corrientes,primera,19,7155
2014-11-27,corrientes,primera,20,8408
2014-11-27,corrientes,primera,Letras,- - - 
2014-11-28,corrientes,primera,1,8425
2014-11-28,corrientes,primera,2,8462
2014-11-28,corrientes,primera,3,9092
2014-11-28,corrientes,primera,4,2101
2014-11-28,corrientes,primera,5,6278
2014-11-28,corrientes,primera,6,5118
2014-11-28,corrientes,primera,7,8477
2014-11-28,corrientes,primera,8,7417
2014-11-28,corrientes,primera,9,4647
2014-11-28,corrientes,primera,10,3409
2014-11-28,corrientes,primera,11,2482
2014-11-28,corrientes,primera,12,4803
2014-11-28,corrientes,primera,13,2223
2014-11-28,corrientes,primera,14,1396
2014-11-28,corrientes,primera,15,0471
2014-11-28,corrientes,primera,16,6542
2014-11-28,corrientes,primera,17,2742
2014-11-28,corrientes,primera,18,3291
2014-11-28,corrientes,primera,19,9848
2014-11-28,corrientes,primera,20,5843
2014-11-28,corrientes,primera,Letras,- - - 
2014-11-29,corrientes,primera,1,6466
2014-11-29,corrientes,primera,2,2856
2014-11-29,corrientes,primera,3,1018
2014-11-29,corrientes,primera,4,8566
2014-11-29,corrientes,primera,5,1216
2014-11-29,corrientes,primera,6,3273
2014-11-29,corrientes,primera,7,4900
2014-11-29,corrientes,primera,8,4419
2014-11-29,corrientes,primera,9,3184
2014-11-29,corrientes,primera,10,9457
2014-11-29,corrientes,primera,11,8654
2014-11-29,corrientes,primera,12,4526
2014-11-29,corrientes,primera,13,6564
2014-11-29,corrientes,primera,14,3703
2014-11-29,corrientes,primera,15,7329
2014-11-29,corrientes,primera,16,2646
2014-11-29,corrientes,primera,17,1580
2014-11-29,corrientes,primera,18,9060
2014-11-29,corrientes,primera,19,1905
2014-11-29,corrientes,primera,20,1101
2014-11-29,corrientes,primera,Letras,- - - 
2014-12-01,corrientes,primera,1,8020
2014-12-01,corrientes,primera,2,8251
2014-12-01,corrientes,primera,3,0323
2014-12-01,corrientes,primera,4,7496
2014-12-01,corrientes,primera,5,6731
2014-12-01,corrientes,primera,6,0238
2014-12-01,corrientes,primera,7,6266
2014-12-01,corrientes,primera,8,9776
2014-12-01,corrientes,primera,9,7505
2014-12-01,corrientes,primera,10,3166
2014-12-01,corrientes,primera,11,0797
2014-12-01,corrientes,primera,12,1155
2014-12-01,corrientes,primera,13,6750
2014-12-01,corrientes,primera,14,5887
2014-12-01,corrientes,primera,15,1145
2014-12-01,corrientes,primera,16,5411
2014-12-01,corrientes,primera,17,2478
2014-12-01,corrientes,primera,18,2325
2014-12-01,corrientes,primera,19,3942
2014-12-01,corrientes,primera,20,0269
2014-12-01,corrientes,primera,Letras,- - - 
2014-12-02,corrientes,primera,1,8718
2014-12-02,corrientes,primera,2,4173
2014-12-02,corrientes,primera,3,4075
2014-12-02,corrientes,primera,4,8930
2014-12-02,corrientes,primera,5,9068
2014-12-02,corrientes,primera,6,8783
2014-12-02,corrientes,primera,7,6148
2014-12-02,corrientes,primera,8,3417
2014-12-02,corrientes,primera,9,4702
2014-12-02,corrientes,primera,10,8347
2014-12-02,corrientes,primera,11,6932
2014-12-02,corrientes,primera,12,0813
2014-12-02,corrientes,primera,13,1987
2014-12-02,corrientes,primera,14,7444
2014-12-02,corrientes,primera,15,2485
2014-12-02,corrientes,primera,16,8862
2014-12-02,corrientes,primera,17,7249
2014-12-02,corrientes,primera,18,6284
2014-12-02,corrientes,primera,19,8488
