date,quiniela,period,position,result
2014-11-24,misiones,matutina,20,9395
2014-11-24,misiones,matutina,Letras,- - - 
2014-11-25,misiones,matutina, 1,0616
2014-11-25,misiones,matutina,2,6047
2014-11-25,misiones,matutina,3,4396
2014-11-25,misiones,matutina,4,1374
2014-11-25,misiones,matutina,5,2191
2014-11-25,misiones,matutina,6,7810
2014-11-25,misiones,matutina,7,2562
2014-11-25,misiones,matutina,8,8593
2014-11-25,misiones,matutina,9,4893
2014-11-25,misiones,matutina,10,9503
2014-11-25,misiones,matutina,11,5534
2014-11-25,misiones,matutina,12,2303
2014-11-25,misiones,matutina,13,9283
2014-11-25,misiones,matutina,14,9281
2014-11-25,misiones,matutina,15,7794
2014-11-25,misiones,matutina,16,2710
2014-11-25,misiones,matutina,17,2791
2014-11-25,misiones,matutina,18,5692
2014-11-25,misiones,matutina,19,4157
2014-11-25,misiones,matutina,20,3966
2014-11-25,misiones,matutina,Letras,- - - 
2014-11-26,misiones,matutina, 1,8633
2014-11-26,misiones,matutina,2,4122
2014-11-26,misiones,matutina,3,6451
2014-11-26,misiones,matutina,4,1399
2014-11-26,misiones,matutina,5,2912
2014-11-26,misiones,matutina,6,9825
2014-11-26,misiones,matutina,7,2378
2014-11-26,misiones,matutina,8,0506
2014-11-26,misiones,matutina,9,8366
2014-11-26,misiones,matutina,10,9892
2014-11-26,misiones,matutina,11,8721
2014-11-26,misiones,matutina,12,9276
2014-11-26,misiones,matutina,13,8851
2014-11-26,misiones,matutina,14,1090
2014-11-26,misiones,matutina,15,1611
2014-11-26,misiones,matutina,16,4548
2014-11-26,misiones,matutina,17,6734
2014-11-26,misiones,matutina,18,5986
2014-11-26,misiones,matutina,19,8551
2014-11-26,misiones,matutina,20,0710
2014-11-26,misiones,matutina,Letras,- - - 
2014-11-27,misiones,matutina, 1,1211
2014-11-27,misiones,matutina,2,0194
2014-11-27,misiones,matutina,3,1086
2014-11-27,misiones,matutina,4,8626
2014-11-27,misiones,matutina,5,9787
2014-11-27,misiones,matutina,6,0097
2014-11-27,misiones,matutina,7,2482
2014-11-27,misiones,matutina,8,6531
2014-11-27,misiones,matutina,9,5382
