date,quiniela,period,position,result
2014-11-29,misiones,nocturna,13,1292
2014-11-29,misiones,nocturna,14,4993
2014-11-29,misiones,nocturna,15,5865
2014-11-29,misiones,nocturna,16,5488
2014-11-29,misiones,nocturna,17,3041
2014-11-29,misiones,nocturna,18,3191
2014-11-29,misiones,nocturna,19,6585
2014-11-29,misiones,nocturna,20,8460
2014-11-29,misiones,nocturna,Letras,- - -
2014-12-01,misiones,nocturna, 1,6082
2014-12-01,misiones,nocturna,2,9045
2014-12-01,misiones,nocturna,3,0277
2014-12-01,misiones,nocturna,4,1414
2014-12-01,misiones,nocturna,5,9162
2014-12-01,misiones,nocturna,6,7579
2014-12-01,misiones,nocturna,7,4738
2014-12-01,misiones,nocturna,8,7396
2014-12-01,misiones,nocturna,9,2089
2014-12-01,misiones,nocturna,10,0640
2014-12-01,misiones,nocturna,11,3253
2014-12-01,misiones,nocturna,12,1525
2014-12-01,misiones,nocturna,13,3246
2014-12-01,misiones,nocturna,14,0456
2014-12-01,misiones,nocturna,15,0431
2014-12-01,misiones,nocturna,16,8980
2014-12-01,misiones,nocturna,17,2990
2014-12-01,misiones,nocturna,18,0811
2014-12-01,misiones,nocturna,19,3344
2014-12-01,misiones,nocturna,20,1136
2014-12-01,misiones,nocturna,Letras,- - -
2014-12-02,misiones,nocturna, 1,3342
2014-12-02,misiones,nocturna,2,6995
2014-12-02,misiones,nocturna,3,3892
2014-12-02,misiones,nocturna,4,2131
2014-12-02,misiones,nocturna,5,9622
2014-12-02,misiones,nocturna,6,1088
2014-12-02,misiones,nocturna,7,2206
2014-12-02,misiones,nocturna,8,6633
2014-12-02,misiones,nocturna,9,6878
2014-12-02,misiones,nocturna,10,4437
2014-12-02,misiones,nocturna,11,3206
2014-12-02,misiones,nocturna,12,8164
2014-12-02,misiones,nocturna,13,4775
2014-12-02,misiones,nocturna,14,6861
2014-12-02,misiones,nocturna,15,2492
2014-12-02,misiones,nocturna,16,6204
2014-12-02,misiones,nocturna,17,0397
2014-12-02,misiones,nocturna,18,7595
2014-12-02,misiones,nocturna,19,4012
2014-12-02,misiones,nocturna,20,0324
2014-12-02,misiones,nocturna,Letras,- - -
2014-12-04,misiones,nocturna, 1,6110
2014-12-04,misiones,nocturna,2,7942
2014-12-04,misiones,nocturna,3,3543
2014-12-04,misiones,nocturna,4,6987
2014-12-04,misiones,nocturna,5,7337
2014-12-04,misiones,nocturna,6,6443
2014-12-04,misiones,nocturna,7,9638
2014-12-04,misiones,nocturna,8,3409
2014-12-04,misiones,nocturna,9,0942
2014-12-04,misiones,nocturna,10,8606
2014-12-04,misiones,nocturna,11,0807
2014-12-04,misiones,nocturna,12,4270
2014-12-04,misiones,nocturna,13,7196
2014-12-04,misiones,nocturna,14,8895
2014-12-04,misiones,nocturna,15,7372
2014-12-04,misiones,nocturna,16,4569
2014-12-04,misiones,nocturna,17,9298
2014-12-04,misiones,nocturna,18,9227
2014-12-04,misiones,nocturna,19,4080
2014-12-04,misiones,nocturna,20,2709
2014-12-04,misiones,nocturna,Letras,- - -
2014-12-05,misiones,nocturna, 1,2778
2014-12-05,misiones,nocturna,2,5416
2014-12-05,misiones,nocturna,3,9432
2014-12-05,misiones,nocturna,4,7349
2014-12-05,misiones,nocturna,5,0627
2014-12-05,misiones,nocturna,6,2779
2014-12-05,misiones,nocturna,7,8687
2014-12-05,misiones,nocturna,8,8333
2014-12-05,misiones,nocturna,9,4101
2014-12-05,misiones,nocturna,10,6944
2014-12-05,misiones,nocturna,11,9823
2014-12-05,misiones,nocturna,12,5521
2014-12-05,misiones,nocturna,13,3715
2014-12-05,misiones,nocturna,14,2716
